Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Ratio,1.820075141002309e-07,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Relationship Frequency,0.1208203125,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Total Resource Shared,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Relationship Incidence,152352.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Total Source Stockpile,269431.6898136977,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Resource Transfer Rate,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Mean Source Stockpile,1.768481475882809,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Resource Transfer Ratio,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Relationship Frequency,0.041328125,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Relationship Incidence,580368.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Total Source Stockpile,1463102.6430304388,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Mean Source Stockpile,2.5209912383702044,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Relationship Frequency,0.15743489583333334,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1003
Total Resource Shared,8694.475738359848,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,4006092.751361276,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.002358527489789455,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.0867222090281239,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0021656130814785204,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,2731.150715627636,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,549152.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,853208.2373429075,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.004973396647244545,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.5536832012683328,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.003190822567264379,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.1489670138888889,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,3716.917829816345,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,1098304.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,1488184.5022231336,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.003384234082563976,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.3549841412060173,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.002491396401837613,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.2979340277777778,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,1321.875170983093,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,429584.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,566334.6889462381,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.0030771052250155805,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.3183328265164396,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0023286530175842825,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.11653211805555555,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,114.02855776003697,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,928784.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,427914.4605065983,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.00012277187996351894,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,0.46072548677259545,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.00026640413120466766,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.2519487847222222,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,985.7671141886476,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,549152.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,634976.2648799082,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.0017950715178832958,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.156285081143123,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0015500408272766158,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.1489670138888889,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,273.78308725625703,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,118200.0,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,136273.47138146503,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.002316269773741599,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.1529058492509732,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0020050427840639755,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.032063802083333336,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,778.0802037488826,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,236400.0,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,310538.1991311883,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.0032913714202575405,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.3136133634991043,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0024993238561474844,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.06412760416666667,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,504.29711649262873,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,118200.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,174264.72774972595,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.004266473066773508,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.4743208777472585,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0028855062667921608,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.032063802083333336,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,2653.469842106564,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Incidence,814864.0,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Source Stockpile,1110229.1243681293,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Rate,0.0032563346056600417,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Mean Source Stockpile,1.3624716816157412,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Resource Transfer Ratio,0.0023843214512575027,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Relationship Frequency,0.22104600694444446,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1004
Total Resource Shared,1273.6307015354516,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,3685888.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,3345530.0509609,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.0003455424314399818,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.9076591722160032,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.00038055136263708466,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,0.5427433755755656,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,178528.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,184339.07756921696,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,3.040102256091849e-06,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.0325499505355853,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,2.9442578576174373e-06,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.04843554660369496,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,2.8012432800768567,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,306896.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,202440.37748774257,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,9.127663052228952e-06,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.6596383709391539,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,1.3837182846248157e-05,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.08326243228226142,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,2.8012432800768567,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,613792.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,650037.8976089092,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,4.563831526114476e-06,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.0590524112548048,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,4.309335223199345e-06,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.16652486456452284,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,16.719311544840203,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,1358336.0,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,1492467.5224329496,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,1.2308671451570305e-05,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.0987469392204503,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,1.1202337068093789e-05,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.3685234060286151,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,4.078048815330356,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,896320.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,422360.43814174476,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,4.549768849663464e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.4712161260953061,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,9.65528272145486e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.24317613557438533,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,254928.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,369720.626245138,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.4502943036666744,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.0691632518405334,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,1.2550408363833283,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,509856.0,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,533642.7306230423,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,2.461559413605662e-06,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.0466538211240866,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,2.351831689477391e-06,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.1383265036810668,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,306896.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,447597.5201213104,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,1.4584664515709242,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.08326243228226142,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,1.2550408363833283,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Incidence,254928.0,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Source Stockpile,163922.1043780076,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Rate,4.923118827211324e-06,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Mean Source Stockpile,0.643013338581904,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Resource Transfer Ratio,7.656265957657367e-06,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Relationship Frequency,0.0691632518405334,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1005
Total Resource Shared,9363.594490309048,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,4351322.592225418,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0025400375679006746,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.1803717969361487,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.002147275472111256,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,337.02779805132394,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,777200.0,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,1376064.131288443,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.00043364358987560983,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.7705405703659842,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.00024486160580902623,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.21082899305555555,Non-nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,300.65874753645284,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,394288.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,598570.0183050236,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0007625358812250254,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.5181035646659893,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.000502042860098267,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.10695746527777777,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,47.99155110508945,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,134424.0,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,174658.0708480014,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.00035701624044136055,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.299307198476473,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.00027469883097390956,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.03646484375,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,1145.7222919694523,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,268848.0,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,311649.54309278,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0042615987173773,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.159203501951958,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.0036628504928301027,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.0729296875,Nuclear Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,1.6287209760237809,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,918832.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,424074.7960344689,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,1.7725993174201387e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,0.4615368163434327,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,3.840630794232493e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.24924913194444445,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,6821.701257168229,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,564616.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,726855.5176134596,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.012082019030931162,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.2873448815008068,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.009297959759019214,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.1531618923611111,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,7362.609201835282,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,1129232.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,1514443.5257024805,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.006520014666459401,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.3411270010967458,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.004838073019266813,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.3063237847222222,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,1097.7307408643658,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,134424.0,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,136991.47224478074,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.008166181194313261,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.019099805427459,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.007949432085421473,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.03646484375,Child Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,540.9079446665596,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Incidence,564616.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Source Stockpile,787588.0080888743,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Rate,0.0009580103019867656,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Mean Source Stockpile,1.3949091206924251,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Resource Transfer Ratio,0.0006863191207205242,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Relationship Frequency,0.1531618923611111,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1006
Total Resource Shared,28503.742827997714,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,2889335.312646262,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.007732135098740699,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.7837823656266987,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Ratio,0.009768785147529246,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Resource Shared,2082.721964783472,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Relationship Incidence,341360.0,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Total Source Stockpile,306523.1562360947,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Resource Transfer Rate,0.006101247846213592,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
Mean Source Stockpile,0.89794690718331,Parent Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1007
